Epoch: 129 - train loss: 1.56e-02 - valid loss: 1.59e-02, valid stoi: 5.06e-01
Epoch: 130 - train loss: 1.56e-02 - valid loss: 1.59e-02, valid stoi: 5.06e-01
Epoch: 131 - train loss: 1.56e-02 - valid loss: 1.58e-02, valid stoi: 5.06e-01
Epoch: 132 - train loss: 1.56e-02 - valid loss: 1.58e-02, valid stoi: 5.06e-01
Epoch: 133 - train loss: 1.56e-02 - valid loss: 1.58e-02, valid stoi: 5.06e-01
Epoch: 134 - train loss: 1.55e-02 - valid loss: 1.58e-02, valid stoi: 5.06e-01
Epoch: 135 - train loss: 1.55e-02 - valid loss: 1.58e-02, valid stoi: 5.06e-01
Epoch: 136 - train loss: 1.55e-02 - valid loss: 1.57e-02, valid stoi: 5.07e-01
Epoch: 137 - train loss: 1.55e-02 - valid loss: 1.57e-02, valid stoi: 5.07e-01
Epoch: 138 - train loss: 1.54e-02 - valid loss: 1.57e-02, valid stoi: 5.07e-01
Epoch: 139 - train loss: 1.54e-02 - valid loss: 1.57e-02, valid stoi: 5.07e-01
Epoch: 140 - train loss: 1.54e-02 - valid loss: 1.57e-02, valid stoi: 5.08e-01
Epoch: 141 - train loss: 1.54e-02 - valid loss: 1.56e-02, valid stoi: 5.08e-01
Epoch: 142 - train loss: 1.54e-02 - valid loss: 1.56e-02, valid stoi: 5.08e-01
Epoch: 143 - train loss: 1.53e-02 - valid loss: 1.56e-02, valid stoi: 5.08e-01
Epoch: 144 - train loss: 1.53e-02 - valid loss: 1.56e-02, valid stoi: 5.08e-01
Epoch: 145 - train loss: 1.53e-02 - valid loss: 1.56e-02, valid stoi: 5.08e-01
Epoch: 146 - train loss: 1.53e-02 - valid loss: 1.55e-02, valid stoi: 5.08e-01
Epoch: 147 - train loss: 1.53e-02 - valid loss: 1.55e-02, valid stoi: 5.09e-01
Epoch: 148 - train loss: 1.52e-02 - valid loss: 1.55e-02, valid stoi: 5.09e-01
Epoch: 149 - train loss: 1.52e-02 - valid loss: 1.55e-02, valid stoi: 5.09e-01
Epoch: 150 - train loss: 1.52e-02 - valid loss: 1.55e-02, valid stoi: 5.09e-01
Epoch: 151 - train loss: 1.52e-02 - valid loss: 1.55e-02, valid stoi: 5.09e-01
Epoch: 152 - train loss: 1.52e-02 - valid loss: 1.54e-02, valid stoi: 5.09e-01
Epoch: 153 - train loss: 1.51e-02 - valid loss: 1.54e-02, valid stoi: 5.09e-01
Epoch: 154 - train loss: 1.51e-02 - valid loss: 1.54e-02, valid stoi: 5.09e-01
Epoch: 155 - train loss: 1.51e-02 - valid loss: 1.54e-02, valid stoi: 5.10e-01
Epoch: 156 - train loss: 1.51e-02 - valid loss: 1.54e-02, valid stoi: 5.10e-01
Epoch: 157 - train loss: 1.51e-02 - valid loss: 1.53e-02, valid stoi: 5.10e-01
Epoch: 158 - train loss: 1.51e-02 - valid loss: 1.53e-02, valid stoi: 5.10e-01
Epoch: 159 - train loss: 1.50e-02 - valid loss: 1.53e-02, valid stoi: 5.10e-01
Epoch: 160 - train loss: 1.50e-02 - valid loss: 1.53e-02, valid stoi: 5.10e-01
Epoch: 161 - train loss: 1.50e-02 - valid loss: 1.53e-02, valid stoi: 5.10e-01
Epoch: 162 - train loss: 1.50e-02 - valid loss: 1.53e-02, valid stoi: 5.10e-01
Epoch: 163 - train loss: 1.50e-02 - valid loss: 1.52e-02, valid stoi: 5.10e-01
Epoch: 164 - train loss: 1.49e-02 - valid loss: 1.52e-02, valid stoi: 5.10e-01
Epoch: 165 - train loss: 1.49e-02 - valid loss: 1.52e-02, valid stoi: 5.11e-01
Epoch: 166 - train loss: 1.49e-02 - valid loss: 1.52e-02, valid stoi: 5.11e-01
Epoch: 167 - train loss: 1.49e-02 - valid loss: 1.52e-02, valid stoi: 5.11e-01
Epoch: 168 - train loss: 1.49e-02 - valid loss: 1.52e-02, valid stoi: 5.11e-01
